Unnamed: 0,o_id,item1_img_path,item2_img_path,item3_img_path,item1_rating,item2_rating,item3_rating,rating,prob,occasion,label,item1_category,item2_category,item3_category
12631,12396,Amazon/images/41BO7ezSHpL.jpg,Amazon/images/517n3D2PVRL.jpg,Amazon/images/3134bMo43rL.jpg,4,2,1,3,3,1,0,5,10,7
12632,13988,Amazon/images/41g4iPJzDpL.jpg,Amazon/images/41%2BQyeeT9LL.jpg,Amazon/images/4157Up9mwKL.jpg,3,1,3,3,2,3,0,5,10,2
12633,15619,Amazon/images/51ZgAO6U%2BNL.jpg,Amazon/images/41YdncyDatL.jpg,Amazon/images/41qp%2BBlhhPL.jpg,3,3,4,3,,3,1,5,10,7
12634,16681,Amazon/images/41PvyCj8PWL.jpg,Amazon/images/41pBNiokb-L.jpg,Amazon/images/41v3icld6BL.jpg,1,2,3,2,1,2,0,5,10,7
12635,14984,Amazon/images/41BO7ezSHpL.jpg,Amazon/images/41qiQqqLDUL.jpg,Amazon/images/51OBCPG4kxL.jpg,1,3,3,3,1,2,0,5,10,7
12636,15210,Amazon/images/61Je2AlH9XL.jpg,Amazon/images/41AN-y8OE2L.jpg,Amazon/images/4155K5Z-BXL.jpg,4,4,1,4,3,3,0,5,10,7
12637,16255,Amazon/images/51bv%2Bj56CbL.jpg,Amazon/images/415SkJQDjTL.jpg,Amazon/images/419KXmd276L.jpg,4,1,4,4,2,3,0,5,8,9
12638,16757,Amazon/images/41M1aOqNgJL.jpg,Amazon/images/41deQtvdBBL.jpg,Amazon/images/51k0-Msk6-L.jpg,3,1,3,3,2,2,0,4,8,9
12639,12276,Amazon/images/41ePohovYRL.jpg,Amazon/images/41iOicF0SML.jpg,Amazon/images/51Pfz%2B3PLHL.jpg,3,1,3,3,2,3,0,5,6,0
12640,13169,Amazon/images/41vgOChH-EL.jpg,Amazon/images/41AjHrVLTtL.jpg,Amazon/images/41pMJZO91uL.jpg,3,4,1,4,3,6,0,5,10,2
12641,16496,Amazon/images/51K391xshuL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,Amazon/images/51Plv9vzotL.jpg,1,4,4,4,1,3,0,5,10,2
12642,15484,Amazon/images/41DJLKEzF9L.jpg,Amazon/images/31NUDrxNhxL.jpg,Amazon/images/41k-R9eDf2L.jpg,3,2,3,3,,2,1,4,10,2
12643,12148,Amazon/images/41M1aOqNgJL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,Amazon/images/51fHrvCDxGL.jpg,2,3,3,3,,2,1,4,10,0
12644,17352,Amazon/images/41n3X1NGVGL.jpg,Amazon/images/41kr4bjN6tL.jpg,Amazon/images/41XIuBBDoXL.jpg,3,1,3,3,2,2,0,4,8,2
12645,12114,Amazon/images/514EeljR-zL.jpg,Amazon/images/41Z2OsRDqCL.jpg,Amazon/images/41YVii8TKFL.jpg,3,1,3,3,2,3,0,5,8,7
12646,16192,Amazon/images/41WWV1dsgPL.jpg,Amazon/images/31gtJ8glq%2BL.jpg,Amazon/images/41X3ynTgPIL.jpg,2,3,1,3,3,"1,2",0,11,10,0
12647,17285,Amazon/images/41KyKozC50L.jpg,Amazon/images/31JDkZYzJuL.jpg,Amazon/images/41EdaK3oM-L.jpg,3,3,3,3,,6,1,5,10,7
12648,14649,Amazon/images/41P9dU3uLPL.jpg,Amazon/images/51X6A29hWhL.jpg,Amazon/images/41yF22s%2BsiL.jpg,3,3,1,3,3,1,0,5,10,9
12649,12322,Amazon/images/41X4bS%2BZ3kL.jpg,Amazon/images/413XBtx7k5L.jpg,Amazon/images/41jh20%2ByHwL.jpg,3,1,1,3,"2,3",1,0,5,8,7
12650,14951,Amazon/images/41ePohovYRL.jpg,Amazon/images/41HIAEnWKWL.jpg,Amazon/images/51SBeSV9C3L.jpg,3,1,3,3,2,6,0,5,8,0
12651,15029,Amazon/images/51mdCm304ML.jpg,Amazon/images/41Xxi3bUPvL.jpg,Amazon/images/41lJTsNiKwL.jpg,4,2,3,3,,1,1,5,10,0
12652,13933,Amazon/images/41RtwG1QLoL.jpg,Amazon/images/41rcPSO4aNL.jpg,Amazon/images/31ngotJAF-L.jpg,3,3,1,3,3,2,0,4,8,7
12653,14273,Amazon/images/41N4NmZ-wqL.jpg,Amazon/images/4170fAW4x%2BL.jpg,Amazon/images/41tcLFR2aaL.jpg,3,1,3,3,2,3,0,5,8,2
12654,12447,Amazon/images/41O5s38f6BL.jpg,Amazon/images/413XBtx7k5L.jpg,Amazon/images/311HGRalzcL.jpg,3,1,3,3,2,2,0,4,8,7
12655,14439,Amazon/images/51A8o4NCjjL.jpg,Amazon/images/41yqbdgEIeL.jpg,Amazon/images/31sa20euYeL.jpg,2,4,3,3,,3,1,5,10,2
12656,17399,Amazon/images/413NOevPFnL.jpg,Amazon/images/413YvtgV2FL.jpg,Amazon/images/41kOPG3%2BoTL.jpg,3,3,1,3,3,6,0,5,10,9
12657,16793,Amazon/images/41ut6-u7zSL.jpg,Amazon/images/41yqbdgEIeL.jpg,Amazon/images/31kPr2ty7iL.jpg,3,1,3,3,2,6,0,5,10,0
12658,14217,Amazon/images/4102aljlpVL.jpg,Amazon/images/4141zCkh5cL.jpg,Amazon/images/41TKfK%2Bg%2BML.jpg,4,1,3,3,2,2,0,4,8,2
12659,13969,Amazon/images/41gZS2UszYL.jpg,Amazon/images/41yqbdgEIeL.jpg,Amazon/images/51VxlyyvUML.jpg,3,4,3,3,,3,1,5,10,7
12660,14828,Amazon/images/51DUZlPPYrL.jpg,Amazon/images/413nsQI85JL.jpg,Amazon/images/41hUq5-DxTL.jpg,4,3,1,4,3,2,0,4,10,2
12661,14701,Amazon/images/41BO7ezSHpL.jpg,Amazon/images/41scpnkGpDL.jpg,Amazon/images/41FoEX%2BgQ5L.jpg,4,3,1,4,3,1,0,5,10,9
12662,13195,Amazon/images/51A8o4NCjjL.jpg,Amazon/images/41MCuVb7xIL.jpg,Amazon/images/51m69WFgGZL.jpg,2,1,4,3,2,3,0,5,8,0
12663,12009,Amazon/images/4102aljlpVL.jpg,Amazon/images/414vK-PXiuL.jpg,Amazon/images/31C6NEr%2B9dL.jpg,4,4,3,4,,2,1,4,10,7
12664,15250,Amazon/images/519aA07Z8nL.jpg,Amazon/images/41Xxi3bUPvL.jpg,Amazon/images/41C8BacmdXL.jpg,4,3,4,4,,6,1,5,10,7
12665,16803,Amazon/images/41vlJYx8G%2BL.jpg,Amazon/images/41TP120YxbL.jpg,Amazon/images/41%2BMLavSRFL.jpg,4,3,2,3,,2,1,4,8,2
12666,12568,Amazon/images/51K304v1MjL.jpg,Amazon/images/41yqbdgEIeL.jpg,Amazon/images/31Wb-VW9I5L.jpg,1,4,4,4,1,2,0,5,10,7
12667,13946,Amazon/images/41q2RsXBzhL.jpg,Amazon/images/41czTuLOQvL.jpg,Amazon/images/41f5KO0AdNL.jpg,1,2,3,3,1,2,0,5,10,9
12668,12402,Amazon/images/51YcIEEmpuL.jpg,Amazon/images/41EF8EMZgML.jpg,Amazon/images/31EE5Ge9HpL.jpg,2,3,3,3,,3,1,5,10,0
12669,12007,Amazon/images/41Yde9L%2BFkL.jpg,Amazon/images/414vK-PXiuL.jpg,Amazon/images/41sbDyBMqfL.jpg,1,4,3,4,1,2,0,5,10,9
12670,14462,Amazon/images/41DZOVJdG5L.jpg,Amazon/images/41tcYHChHoL.jpg,Amazon/images/416wkD-qvHL.jpg,4,4,1,4,3,1,0,5,10,9
12671,12727,Amazon/images/51LLEc3yBjL.jpg,Amazon/images/411tFNX%2B51L.jpg,Amazon/images/31Wb-VW9I5L.jpg,1,3,3,3,1,2,0,5,10,7
12672,13998,Amazon/images/41q6hm0LrJL.jpg,Amazon/images/31ZKv1DIcDL.jpg,Amazon/images/413hTIk6vcL.jpg,4,2,4,4,2,3,0,5,10,9
12673,14177,Amazon/images/41nJkCUZHgL.jpg,Amazon/images/4170fAW4x%2BL.jpg,Amazon/images/41zXCQqiI5L.jpg,3,1,1,3,"2,3",6,0,5,8,0
12674,14863,Amazon/images/51WTU0BjxAL.jpg,Amazon/images/41yqbdgEIeL.jpg,Amazon/images/415jlWRxhsL.jpg,3,4,1,4,3,2,0,11,10,7
12675,17142,Amazon/images/41tru0P9ZpL.jpg,Amazon/images/41uXuprINwL.jpg,Amazon/images/41mtc5-soXL.jpg,1,3,3,3,1,6,0,4,10,7
12676,14879,Amazon/images/51N4r18UKkL.jpg,Amazon/images/51oSaj2BUCL.jpg,Amazon/images/41KFgQdBwpL.jpg,3,1,3,3,2,3,0,5,10,7
12677,14227,Amazon/images/51gvcrAqrEL.jpg,Amazon/images/41%2BQyeeT9LL.jpg,Amazon/images/51pqKpzoa3L.jpg,3,1,3,3,2,2,0,11,10,9
12678,14830,Amazon/images/41dGrSidg1L.jpg,Amazon/images/416LKKtX88L.jpg,Amazon/images/51gO5zN%2B5eL.jpg,3,1,4,3,2,2,0,4,8,0
12679,15255,Amazon/images/41gicmVMCtL.jpg,Amazon/images/41I-O-JfUPL.jpg,Amazon/images/41gICs%2BqOEL.jpg,1,3,3,3,1,2,0,5,8,9
12680,17093,Amazon/images/41LpyKAUEZL.jpg,Amazon/images/41tcYHChHoL.jpg,Amazon/images/510-aKEE78L.jpg,4,3,3,3,,6,1,5,10,0
12681,14628,Amazon/images/41pDnz-7KML.jpg,Amazon/images/41czTuLOQvL.jpg,Amazon/images/41bojgFXEZL.jpg,3,2,1,3,3,2,0,4,10,7
12682,12063,Amazon/images/41zztuEU1zL.jpg,Amazon/images/411tFNX%2B51L.jpg,Amazon/images/41mmhkHBhmL.jpg,3,3,1,3,3,2,0,4,10,7
12683,15720,Amazon/images/413NOevPFnL.jpg,Amazon/images/41MedmiQ68L.jpg,Amazon/images/41WgPjmqkML.jpg,1,3,4,4,1,2,0,5,10,9
12684,13409,Amazon/images/511f%2BaGDwwL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,Amazon/images/41pMJZO91uL.jpg,3,1,4,3,2,3,0,5,1,2
12685,15595,Amazon/images/41DJLKEzF9L.jpg,Amazon/images/31NUDrxNhxL.jpg,Amazon/images/41BIEtMOLCL.jpg,3,3,4,3,,2,1,4,10,9
12686,14690,Amazon/images/41roEN8ncbL.jpg,Amazon/images/41NzHlC46kL.jpg,Amazon/images/314WQyrt%2BaL.jpg,2,4,3,3,,6,1,5,10,2
12687,16354,Amazon/images/41lVGO-G%2B6L.jpg,Amazon/images/51oSaj2BUCL.jpg,Amazon/images/419V0wx7kaL.jpg,4,1,4,4,2,2,0,11,10,9
12688,13070,Amazon/images/51gvcrAqrEL.jpg,Amazon/images/41sjQKFsskL.jpg,Amazon/images/51bZzyCpfPL.jpg,3,1,4,4,2,2,0,11,8,0
12689,17634,Amazon/images/41u3wdEJjZL.jpg,Amazon/images/41WJfWsVZCL.jpg,Amazon/images/41hYgVFJ-QL.jpg,3,3,1,3,3,2,0,11,8,7
12690,17159,Amazon/images/514EeljR-zL.jpg,Amazon/images/41SlSsQcv2L.jpg,Amazon/images/41xdMhQkShL.jpg,1,4,2,3,1,2,0,5,1,9
12691,16598,Amazon/images/41Q8lLent8L.jpg,Amazon/images/41GWdq%2BOpyL.jpg,Amazon/images/41X3ynTgPIL.jpg,3,1,3,3,2,1,0,5,1,0
12692,15834,Amazon/images/41gZS2UszYL.jpg,Amazon/images/41Ww5lQOsrL.jpg,Amazon/images/41QwWLpewfL.jpg,3,4,4,4,,6,1,5,10,2
12693,12583,Amazon/images/41P9dU3uLPL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,Amazon/images/41PhxD9qY8L.jpg,3,3,1,3,3,1,0,5,10,9
12694,15754,Amazon/images/41S58Dnn6vL.jpg,Amazon/images/411RTZ4a65L.jpg,Amazon/images/41NM6I9s18L.jpg,1,2,3,3,1,2,0,5,6,9
12695,17639,Amazon/images/51Utwtn0atL.jpg,Amazon/images/41NzHlC46kL.jpg,Amazon/images/41az38VGKtL.jpg,2,4,3,3,,"6,3",1,5,10,7
12696,15676,Amazon/images/41PeytvEUAL.jpg,Amazon/images/41FQKH53N%2BL.jpg,Amazon/images/41N35oTPSrL.jpg,4,3,1,4,3,1,0,5,10,7
12697,12146,Amazon/images/51DUZlPPYrL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,Amazon/images/41RJIRNKnnL.jpg,3,2,1,3,3,2,0,4,1,9
12698,13834,Amazon/images/41bJMe%2Ba3TL.jpg,Amazon/images/41kE44jV4vL.jpg,Amazon/images/51yHiOT6e-L.jpg,4,1,4,4,2,3,0,5,8,2
12699,12499,Amazon/images/41T-h-0pseL.jpg,Amazon/images/413XBtx7k5L.jpg,Amazon/images/41tFML80y9L.jpg,3,1,3,3,2,3,0,5,8,2
12700,12934,Amazon/images/41X4bS%2BZ3kL.jpg,Amazon/images/41FQKH53N%2BL.jpg,Amazon/images/51sdA1JTeVL.jpg,3,3,1,3,3,1,0,5,10,0
12701,15386,Amazon/images/41g4iPJzDpL.jpg,Amazon/images/41I-O-JfUPL.jpg,Amazon/images/41Sr%2BU6n55L.jpg,1,3,3,3,1,2,0,5,8,9
12702,16815,Amazon/images/41y7wJ116TL.jpg,Amazon/images/41pBNiokb-L.jpg,Amazon/images/41QD8w-wDDL.jpg,2,1,3,2,2,6,0,5,10,7
12703,12242,Amazon/images/41BtbH%2BP58L.jpg,Amazon/images/41FQKH53N%2BL.jpg,Amazon/images/41r9hAh%2B6sL.jpg,3,2,2,2,,2,1,4,10,7
12704,15037,Amazon/images/415SLt1-24L.jpg,Amazon/images/41MedmiQ68L.jpg,Amazon/images/41ibo5gHtDL.jpg,2,3,1,3,3,2,0,11,10,7
12705,13667,Amazon/images/41LpyKAUEZL.jpg,Amazon/images/414Prd71XlL.jpg,Amazon/images/31xd7xaQQ1L.jpg,4,1,3,4,2,1,0,5,8,7
12706,17844,Amazon/images/41Mc3kbTwdL.jpg,Amazon/images/418V8Z6I95L.jpg,Amazon/images/41az38VGKtL.jpg,3,1,4,4,2,3,0,5,8,7
12707,16481,Amazon/images/41ro3JvZ-2L.jpg,Amazon/images/41PEyVgOtiL.jpg,Amazon/images/41BOM0kpqKL.jpg,1,3,3,3,1,2,0,5,1,7
12708,14799,Amazon/images/41DAjmupUQL.jpg,Amazon/images/41qiQqqLDUL.jpg,Amazon/images/414klctO0NL.jpg,3,3,3,3,,3,1,5,10,2
12709,12585,Amazon/images/41gZS2UszYL.jpg,Amazon/images/41yqbdgEIeL.jpg,Amazon/images/41vYgXuxJBL.jpg,1,4,4,4,1,2,0,5,10,9
12710,15942,Amazon/images/51bAMb9LwcL.jpg,Amazon/images/41I-O-JfUPL.jpg,Amazon/images/41D4kbL6cuL.jpg,1,3,3,3,1,2,0,5,8,9
12711,12030,Amazon/images/51ap31BxH7L.jpg,Amazon/images/41CAzqZTHFL.jpg,Amazon/images/41tATcBQ8RL.jpg,4,3,4,4,,6,1,5,10,2
12712,15554,Amazon/images/41gOIsou1zL.jpg,Amazon/images/41MedmiQ68L.jpg,Amazon/images/41kanShfvZL.jpg,4,1,4,4,2,6,0,5,10,7
12713,16326,Amazon/images/51lG4LP9WpL.jpg,Amazon/images/31gtJ8glq%2BL.jpg,Amazon/images/41C9pZDvvVL.jpg,4,4,4,4,,2,1,3,10,9
12714,16996,Amazon/images/51K391xshuL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,Amazon/images/41XtiI5fF9L.jpg,2,3,4,3,,3,1,5,10,9
12715,12895,Amazon/images/41ecYrl7mIL.jpg,Amazon/images/41Z2OsRDqCL.jpg,Amazon/images/41aUIN1GBxL.jpg,4,1,1,4,"2,3",1,0,5,8,9
12716,14881,Amazon/images/41de3jRYgEL.jpg,Amazon/images/41scpnkGpDL.jpg,Amazon/images/51pqKpzoa3L.jpg,3,1,4,3,2,2,0,11,10,9
12717,12966,Amazon/images/41SbpsQAvWL.jpg,Amazon/images/41iOicF0SML.jpg,Amazon/images/41bOeEhLxIL.jpg,3,1,3,3,2,3,0,5,6,7
12718,17430,Amazon/images/5197bA4dkBL.jpg,Amazon/images/418V8Z6I95L.jpg,Amazon/images/41RCzZKLWoL.jpg,1,2,3,3,1,2,0,5,8,9
12719,15177,Amazon/images/417P1gKInCL.jpg,Amazon/images/4170fAW4x%2BL.jpg,Amazon/images/41lnUTqUvSL.jpg,4,1,1,4,"2,3",2,0,4,8,7
12720,16313,Amazon/images/51vfb2pX%2BRL.jpg,Amazon/images/41Xxi3bUPvL.jpg,Amazon/images/41tAnGhuAML.jpg,3,3,3,3,,6,1,5,10,7
12721,12184,Amazon/images/41vgOChH-EL.jpg,Amazon/images/414vK-PXiuL.jpg,Amazon/images/51bTp%2BciuuL.jpg,3,4,4,4,,3,1,5,10,0
12722,13499,Amazon/images/41BtbH%2BP58L.jpg,Amazon/images/41CAzqZTHFL.jpg,Amazon/images/410tNncxv2L.jpg,3,3,3,3,,2,1,4,10,7
12723,12915,Amazon/images/41AFO002deL.jpg,Amazon/images/517n3D2PVRL.jpg,Amazon/images/31Iea8hPm8L.jpg,4,1,4,4,2,2,0,4,10,7
12724,15031,Amazon/images/41AFO002deL.jpg,Amazon/images/414vK-PXiuL.jpg,Amazon/images/41Kiivx6zuL.jpg,4,4,3,4,,2,1,4,10,7
12725,16439,Amazon/images/51YkFCnFvEL.jpg,Amazon/images/41QDfkfHEkL.jpg,Amazon/images/41lx0yfjtKL.jpg,3,4,4,4,,2,1,4,10,2
12726,13979,Amazon/images/41o6XOJ0N1L.jpg,Amazon/images/41sjQKFsskL.jpg,Amazon/images/41wysn7cd2L.jpg,3,1,2,3,2,3,0,5,8,7
12727,15269,Amazon/images/41bwOGgCrAL.jpg,Amazon/images/31NUDrxNhxL.jpg,Amazon/images/417XLfa6SCL.jpg,3,3,3,3,,2,1,4,10,7
12728,15258,Amazon/images/41YacZT%2BZKL.jpg,Amazon/images/411tFNX%2B51L.jpg,Amazon/images/414zvl37amL.jpg,3,4,4,3,,3,1,5,10,9
12729,16281,Amazon/images/51yXjjAJlEL.jpg,Amazon/images/31N0bKOOhAL.jpg,Amazon/images/51e5dEXq6UL.jpg,3,3,1,3,3,3,0,5,10,0
12730,16082,Amazon/images/413NOevPFnL.jpg,Amazon/images/41PKgzpBBBL.jpg,Amazon/images/41j%2B-7ZWpBL.jpg,3,3,3,3,,3,1,5,10,7
12731,17918,Amazon/images/51mdCm304ML.jpg,Amazon/images/41czTuLOQvL.jpg,Amazon/images/31-ikuEVggL.jpg,3,1,3,3,2,1,0,5,10,7
12732,12801,Amazon/images/31DjDgHnPNL.jpg,Amazon/images/41EF8EMZgML.jpg,Amazon/images/41YVii8TKFL.jpg,3,4,4,4,,2,1,4,10,7
12733,13734,Amazon/images/51DUZlPPYrL.jpg,Amazon/images/61QVKClY3mL.jpg,Amazon/images/41yxfYD0PWL.jpg,3,1,1,3,"2,3",2,0,4,8,7
12734,12968,Amazon/images/51w-nhOVVsL.jpg,Amazon/images/414vK-PXiuL.jpg,Amazon/images/41HGGsxUd4L.jpg,2,4,4,3,,2,1,11,10,9
12735,16707,Amazon/images/41X4bS%2BZ3kL.jpg,Amazon/images/41Xxi3bUPvL.jpg,Amazon/images/41WydCZW5DL.jpg,3,2,4,3,,3,1,5,10,2
12736,14181,Amazon/images/41tL9%2BnagCL.jpg,Amazon/images/51oSaj2BUCL.jpg,Amazon/images/415ZGThsjpL.jpg,3,1,4,3,2,2,0,11,10,2
12737,14722,Amazon/images/51B13M09KCL.jpg,Amazon/images/41EF8EMZgML.jpg,Amazon/images/419UHLsmiSL.jpg,2,3,3,3,,2,1,11,10,7
12738,17553,Amazon/images/41kiXNBqyJL.jpg,Amazon/images/41NzHlC46kL.jpg,Amazon/images/51eQSajGQPL.jpg,3,4,1,3,3,2,0,4,10,0
12739,14353,Amazon/images/41D7H5eUJ9L.jpg,Amazon/images/41H-K78aXWL.jpg,Amazon/images/31CHniXDuYL.jpg,2,4,4,4,,2,1,4,10,0
12740,14015,Amazon/images/41gQCt2XZIL.jpg,Amazon/images/41kE44jV4vL.jpg,Amazon/images/413KbkhTrXL.jpg,4,1,4,4,2,3,0,5,8,2
12741,15133,Amazon/images/41PvyCj8PWL.jpg,Amazon/images/41n39srVFAL.jpg,Amazon/images/41D9vIT-VxL.jpg,2,1,3,3,2,3,0,5,10,7
12742,13439,Amazon/images/41Q8lLent8L.jpg,Amazon/images/51X6A29hWhL.jpg,Amazon/images/4162jJ%2BVjbL.jpg,3,4,4,3,,6,1,5,10,7
12743,12594,Amazon/images/517O3i6hEvL.jpg,Amazon/images/41QntJtgQDL.jpg,Amazon/images/51ieHPjZbUL.jpg,1,3,3,3,1,2,0,5,8,9
12744,16076,Amazon/images/41mKOtu985L.jpg,Amazon/images/41MedmiQ68L.jpg,Amazon/images/41IvCB0vp3L.jpg,3,4,1,4,3,2,0,11,10,0
12745,13576,Amazon/images/41ecYrl7mIL.jpg,Amazon/images/61QVKClY3mL.jpg,Amazon/images/41rGaekYQgL.jpg,4,1,1,4,"2,3",1,0,5,8,9
12746,14979,Amazon/images/41ro3JvZ-2L.jpg,Amazon/images/4141zCkh5cL.jpg,Amazon/images/419rxzCfzGL.jpg,3,1,1,3,"2,3",1,0,5,8,0
12747,14205,Amazon/images/41ecYrl7mIL.jpg,Amazon/images/41HIAEnWKWL.jpg,Amazon/images/31rz0QufpiL.jpg,4,1,1,4,"2,3",1,0,5,8,9
12748,15736,Amazon/images/41P-WZW6mlL.jpg,Amazon/images/411RTZ4a65L.jpg,Amazon/images/4184bw5lZKL.jpg,3,1,4,3,2,3,0,5,6,7
12749,14089,Amazon/images/51LLEc3yBjL.jpg,Amazon/images/41czTuLOQvL.jpg,Amazon/images/41M02wPOBUL.jpg,4,1,3,4,2,6,0,5,10,7
12750,16910,Amazon/images/41vgOChH-EL.jpg,Amazon/images/41MedmiQ68L.jpg,Amazon/images/41rzCmHYWfL.jpg,3,4,1,3,3,3,0,5,10,9
12751,14688,Amazon/images/41ut6-u7zSL.jpg,Amazon/images/4170fAW4x%2BL.jpg,Amazon/images/41OWEpE1ZUL.jpg,4,1,1,4,"2,3",1,0,5,8,9
12752,14585,Amazon/images/41SbpsQAvWL.jpg,Amazon/images/41kE44jV4vL.jpg,Amazon/images/41N2j50L1OL.jpg,3,1,3,3,2,6,0,5,8,7
12753,15658,Amazon/images/41gZS2UszYL.jpg,Amazon/images/41Ww5lQOsrL.jpg,Amazon/images/41K-ildsh4L.jpg,3,4,4,4,,6,1,5,10,7
12754,16678,Amazon/images/41Q72mVAikL.jpg,Amazon/images/41PEyVgOtiL.jpg,Amazon/images/41Gu2TDtaLL.jpg,2,3,1,3,3,2,0,11,1,0
12755,13891,Amazon/images/41JWw4iDMXL.jpg,Amazon/images/51X6A29hWhL.jpg,Amazon/images/41lXcMQu54L.jpg,3,4,4,4,,2,1,4,10,2
12756,14021,Amazon/images/51LLEc3yBjL.jpg,Amazon/images/41czTuLOQvL.jpg,Amazon/images/41HK5w74bwL.jpg,1,3,3,3,1,2,0,5,10,7
12757,16593,Amazon/images/41dl0-ci%2BmL.jpg,Amazon/images/41TP120YxbL.jpg,Amazon/images/41qAWMEsMOL.jpg,3,4,4,4,,3,1,5,8,2
12758,12213,Amazon/images/51kP1mPnkiL.jpg,Amazon/images/41yqbdgEIeL.jpg,Amazon/images/41hZ9LFMcbL.jpg,3,4,3,3,,2,1,4,10,0
12759,16190,Amazon/images/51Zhjm09msL.jpg,Amazon/images/31gtJ8glq%2BL.jpg,Amazon/images/41NN0fCAjEL.jpg,4,4,3,4,,3,1,5,10,0
12760,12342,Amazon/images/41FNCpwHjWL.jpg,Amazon/images/41yqbdgEIeL.jpg,Amazon/images/41mE4w3GRuL.jpg,3,4,3,3,,3,1,5,10,0
12761,14107,Amazon/images/41P9dU3uLPL.jpg,Amazon/images/51X6A29hWhL.jpg,Amazon/images/41mE8uEzucL.jpg,4,3,4,4,,"1,6",1,5,10,7
12762,16341,Amazon/images/511f%2BaGDwwL.jpg,Amazon/images/41yqbdgEIeL.jpg,Amazon/images/41imlp6edtL.jpg,2,4,4,4,,3,1,5,10,7
12763,13229,Amazon/images/41ecYrl7mIL.jpg,Amazon/images/414c0cB41rL.jpg,Amazon/images/31AWRxCnhLL.jpg,3,3,1,3,3,1,0,5,10,0
12764,16746,Amazon/images/413%2BnYeCLHL.jpg,Amazon/images/41TP120YxbL.jpg,Amazon/images/41MkYx3P3hL.jpg,2,3,4,3,,3,1,5,8,2
12765,15964,Amazon/images/51s6J3Bya9L.jpg,Amazon/images/41Ww5lQOsrL.jpg,Amazon/images/4159sKvi2eL.jpg,3,4,4,4,,2,1,4,10,2
12766,14257,Amazon/images/41ecYrl7mIL.jpg,Amazon/images/4141zCkh5cL.jpg,Amazon/images/41OJa2QCIDL.jpg,4,1,1,4,"2,3",1,0,5,8,9
12767,15318,Amazon/images/41DZOVJdG5L.jpg,Amazon/images/418cn93HS2L.jpg,Amazon/images/41vKdyLHY%2BL.jpg,3,1,1,3,"2,3",1,0,5,8,2
12768,12099,Amazon/images/41LpyKAUEZL.jpg,Amazon/images/41iOicF0SML.jpg,Amazon/images/41ZKfeCHdxL.jpg,4,1,3,4,2,1,0,5,6,7
12769,17001,Amazon/images/41bJMe%2Ba3TL.jpg,Amazon/images/41SlSsQcv2L.jpg,Amazon/images/41mtc5-soXL.jpg,4,1,3,3,2,6,0,5,1,7
12770,14108,Amazon/images/41MgsPfx-aL.jpg,Amazon/images/4170fAW4x%2BL.jpg,Amazon/images/41XADsuunQL.jpg,3,1,3,3,2,2,0,11,8,0
12771,16153,Amazon/images/41ZxPtwIz6L.jpg,Amazon/images/41MedmiQ68L.jpg,Amazon/images/41-OfjZLG2L.jpg,3,4,4,4,,3,1,5,10,7
12772,16427,Amazon/images/41ls3HJLBnL.jpg,Amazon/images/41PKgzpBBBL.jpg,Amazon/images/51Zp5IPNuFL.jpg,3,3,3,3,,2,1,4,10,7
12773,17808,Amazon/images/41LpyKAUEZL.jpg,Amazon/images/41tcYHChHoL.jpg,Amazon/images/41f%2BJWGjYrL.jpg,3,3,1,3,3,1,0,5,10,9
12774,15943,Amazon/images/416mkziUlJL.jpg,Amazon/images/41YdncyDatL.jpg,Amazon/images/41rUCXScEWL.jpg,2,2,2,2,,1,1,5,10,7
12775,13991,Amazon/images/4150ghQ%2Ba2L.jpg,Amazon/images/414c0cB41rL.jpg,Amazon/images/41kxJ4u-utL.jpg,3,4,4,3,,2,1,4,10,9
12776,13356,Amazon/images/413%2BnYeCLHL.jpg,Amazon/images/41VLCuXs4FL.jpg,Amazon/images/41%2B3ieNZsRL.jpg,2,3,1,3,3,6,0,5,10,9
12777,13570,Amazon/images/41qTskFbMqL.jpg,Amazon/images/41%2BQyeeT9LL.jpg,Amazon/images/41JF1YO8AaL.jpg,4,2,2,3,,2,1,4,10,0
12778,14263,Amazon/images/5144lajhXLL.jpg,Amazon/images/41yqbdgEIeL.jpg,Amazon/images/41sS6jNrOoL.jpg,4,4,3,4,,3,1,5,10,7
12779,16059,Amazon/images/41AFO002deL.jpg,Amazon/images/41TP120YxbL.jpg,Amazon/images/41j3ZFptQOL.jpg,4,4,3,4,,2,1,4,8,2
12780,17252,Amazon/images/41GvRcGFLdL.jpg,Amazon/images/41Ww5lQOsrL.jpg,Amazon/images/41YuhzbN7aL.jpg,3,4,1,3,3,2,0,11,10,9
12781,15577,Amazon/images/416VYqaPXTL.jpg,Amazon/images/31MqQDveXbL.jpg,Amazon/images/41R-L%2B25dhL.jpg,3,3,1,3,3,6,0,5,10,9
12782,12157,Amazon/images/41p6zjyStlL.jpg,Amazon/images/41CAzqZTHFL.jpg,Amazon/images/51VYvwngpYL.jpg,4,3,4,4,,3,1,5,10,2
