"tw_img_url","bw_img_url","tw_price","bw_price","occasion","rating"
"136716830.jpg","91776893.jpg","48.00","325.00","3","4"
"175168449.jpg","171087749.jpg","22.00","33.00","2","4"
"88496505.jpg","68159598.jpg","460.00","99.00","4","5"
"195234133.jpg","182083706.jpg","700.00","61.00","4","5"
"185174324.jpg","144156556.jpg","7.99","84.00","4","5"
"142754202.jpg","144536233.jpg","7.45","29.00","4","4"
"194655656.jpg","179103801.jpg","6.99","12.00","4","4"
"112140255.jpg","117577284.jpg","35.00","430.00","4","5"
"97387416.jpg","96819521.jpg","16.00","20.00","4","4"
"81912078.jpg","72025372.jpg","13.00","29.00","2,3","5"
"150241129.jpg","145973876.jpg","19.00","21.00","2","3"
"157726855.jpg","135847658.jpg","1595.00","1850.00","4","4"
"117635075.jpg","108857942.jpg","128.00","65.00","3","3"
"151871657.jpg","139628790.jpg","150.00","855.00","2,3,4","3"
"71781669.jpg","141416832.jpg","41.00","211.00","4","5"
"115275733.jpg","114987080.jpg","28.00","26.00","2","4"
"140964992.jpg","188013582.jpg","11.00","29.00","4","5"
"189780908.jpg","153480701.jpg","21.00","220.00","4","5"
"113057002.jpg","111364525.jpg","15.00","17.00","2,3","4"
"117936875.jpg","125470076.jpg","22.00","43.00","4","4"
"113016337.jpg","101598558.jpg","32.00","29.00","3","1"
"113016337.jpg","110408100.jpg","32.00","38.00","4","1"
"110281271.jpg","101598558.jpg","22.00","29.00","3","3"
"110281271.jpg","110408100.jpg","22.00","38.00","3,4","2"
"106753655.jpg","101598558.jpg","40.00","29.00","3","2"
"106753655.jpg","110408100.jpg","40.00","38.00","3","3"
"138627688.jpg","127476563.jpg","855.00","23.00","4","5"
"141204761.jpg","136477038.jpg","5.78","10.00","2","4"
"144504877.jpg","165722618.jpg","11.00","37.00","4","5"
"137542508.jpg","136805807.jpg","5.83","15.00","2,3,4","3"
"98165169.jpg","64108542.jpg","25.00","19.00","4","3"
"140977259.jpg","143419641.jpg","8.69","22.00","4","4"
"178831497.jpg","193351314.jpg","18.00","345.00","3","3"
"195817320.jpg","195192739.jpg","12.00","59.00","2,3","4"
"195817323.jpg","195192739.jpg","12.00","59.00","2,3","4"
"163594835.jpg","162057144.jpg","431.00","325.00","1,6","5"
"99737182.jpg","73980838.jpg","535.00","43.00","4","5"
"107793048.jpg","109801827.jpg","250.00","713.00","4","5"
"98556333.jpg","98216406.jpg","30.00","35.00","4","5"
"137841725.jpg","141619438.jpg","9.93","65.00","2","4"
"194384965.jpg","187504608.jpg","565.00","52.00","3","3"
"163844581.jpg","128188619.jpg","300.00","150.00","4","3"
"105585087.jpg","96819525.jpg","16.00","40.00","2","4"
"168194894.jpg","169569096.jpg","165.00","48.00","3","4"
"162356259.jpg","166325437.jpg","9.93","16.00","3,4","4"
"130515966.jpg","137627644.jpg","144.00","27.00","4","4"
"142459016.jpg","143901893.jpg","37.00","48.00","2","4"
"130195672.jpg","125903027.jpg","16.00","9.90","3","4"
"195696530.jpg","195775735.jpg","135.00","175.00","2","5"
"188116334.jpg","181139593.jpg","43.00","2190.00","4","5"
"95768597.jpg","133536702.jpg","950.00","19.00","4","5"
"89438003.jpg","112740893.jpg","165.00","15.00","3","4"
"183017940.jpg","156913620.jpg","19.00","265.00","4","5"
"141808514.jpg","148228653.jpg","14.00","125.00","4","5"
"167737426.jpg","173259775.jpg","55.00","28.00","4","5"
"177958990.jpg","176029267.jpg","365.00","1300.00","3","4"
"147116347.jpg","144569379.jpg","14.00","40.00","3,4","4"
"4262921.jpg","25483966.jpg","24.00","290.00","2","3"
"22601270.jpg","25483966.jpg","35.00","290.00","2,3","4"
"180486591.jpg","193475672.jpg","125.00","790.00","4","4"
"194170148.jpg","197113592.jpg","860.00","2175.00","4","5"
"189277828.jpg","156903966.jpg","520.00","1275.00","4","5"
"194384965.jpg","192785491.jpg","565.00","2990.00","3","3"
"200578457.jpg","193437965.jpg","12.00","27.00","4","2"
"161609182.jpg","158080066.jpg","11.00","265.00","4","4"
"162037261.jpg","162914031.jpg","15.00","300.00","2","3"
"13489289.jpg","172480787.jpg","11.00","95.00","4","3"
"193567066.jpg","188148007.jpg","2195.00","510.00","4","2"
"184761468.jpg","184761377.jpg","17.00","17.00","2,3","4"
"117635114.jpg","129525951.jpg","128.00","20.00","3","4"
"110630972.jpg","106923444.jpg","35.00","122.00","2","4"
"123375993.jpg","120452240.jpg","15.00","30.00","4","5"
"194650086.jpg","194649769.jpg","649.00","965.00","4","5"
"182132575.jpg","191057764.jpg","585.00","1980.00","3","3"
"139936543.jpg","140387677.jpg","50.00","360.00","4","4"
"118106062.jpg","118105577.jpg","17.00","260.00","2,3","4"
"191217133.jpg","191109119.jpg","81.00","355.00","3","3"
"175848732.jpg","167289661.jpg","73.00","19.00","4","5"
"139945265.jpg","140684089.jpg","233.00","550.00","4","5"
"170459233.jpg","169728114.jpg","185.00","19.00","4","5"
"174019442.jpg","172528770.jpg","565.00","14.00","4","4"
"152894398.jpg","155628083.jpg","115.00","47.00","3","3"
"149669458.jpg","183283550.jpg","1200.00","405.00","4","4"
"73832242.jpg","107802719.jpg","12.00","75.00","2,3","5"
"176958266.jpg","118720096.jpg","525.00","645.00","4","5"
"140060166.jpg","145597454.jpg","235.00","72.00","3","3"
"165688612.jpg","161425450.jpg","16.00","35.00","3","4"
"167587292.jpg","171172273.jpg","84.00","240.00","4","4"
"153349406.jpg","187006809.jpg","27.00","74.00","2","4"
"154433096.jpg","122692398.jpg","14.00","26.00","3,4","4"
"175810311.jpg","175244777.jpg","100.00","22.00","4","4"
"34501658.jpg","99639476.jpg","24.00","9.93","2","4"
"178046208.jpg","151870951.jpg","7.00","58.00","4","5"
"144905046.jpg","25726788.jpg","89.00","200.00","3","3"
"195347264.jpg","183985853.jpg","590.00","130.00","2,3","4"
"152384589.jpg","164179900.jpg","395.00","68.00","4","5"
"137744510.jpg","134101655.jpg","6.20","17.00","4","5"
"165583838.jpg","164449905.jpg","61.00","165.00","3","3"
"138345506.jpg","138258944.jpg","540.00","605.00","4","5"
"155813892.jpg","144346451.jpg","730.00","150.00","2,3,4","5"
"160393808.jpg","71952466.jpg","113.00","190.00","2,3","5"
"164324557.jpg","173377784.jpg","11.00","13.00","3","4"
"168012969.jpg","164183024.jpg","79.00","450.00","4","5"
"127486650.jpg","111242353.jpg","12.00","223.00","3","3"
"189638320.jpg","193743796.jpg","7.99","52.00","4","2"
"170997360.jpg","170078021.jpg","195.00","37.00","4","4"
"152031321.jpg","154221758.jpg","26.00","27.00","4","5"
"175006080.jpg","172850458.jpg","19.00","11.00","4","4"
"113103141.jpg","111775173.jpg","4.25","240.00","2,5","5"
"100736445.jpg","93389494.jpg","15.00","30.00","2","3"
"133003218.jpg","89819283.jpg","152.00","12.00","2,4","3"
"158476538.jpg","90756337.jpg","39.00","37.00","4","5"
"106250978.jpg","90756337.jpg","21.00","37.00","4","5"
"107312686.jpg","106629293.jpg","9.97","12.00","2","3"
"113103132.jpg","133198300.jpg","11.00","345.00","2,3","4"
"190311304.jpg","181985932.jpg","285.00","246.00","4","4"
"194035769.jpg","183985853.jpg","160.00","130.00","2,3","2"
"115721359.jpg","99345709.jpg","44.00","147.00","3,4","5"
"195762734.jpg","196165579.jpg","15.00","20.00","4","3"
"194384965.jpg","196326195.jpg","565.00","1360.00","3","3"
"195332525.jpg","177938582.jpg","18.00","275.00","3,4","4"
"12159408.jpg","188257032.jpg","135.00","25.00","2,3","5"
"183730366.jpg","196104875.jpg","14.00","18.00","2,3","4"
"173761698.jpg","192794179.jpg","250.00","615.00","4","5"
"168634547.jpg","172312601.jpg","66.00","15.00","3,4","4"
"100428022.jpg","112190157.jpg","42.00","210.00","4","4"
"7747014.jpg","161245125.jpg","9.99","239.00","4","4"
"173730503.jpg","175040061.jpg","5.99","96.00","3","4"
"166293940.jpg","160398160.jpg","155.00","81.00","4","5"
"194333881.jpg","189834308.jpg","22.00","625.00","4","4"
"135366068.jpg","134593248.jpg","22.00","19.00","3,4","3"
"193123373.jpg","192304171.jpg","175.00","160.00","2,3","3"
"99282030.jpg","97633507.jpg","105.00","285.00","4","3"
"197271206.jpg","178224557.jpg","175.00","135.00","2,3","5"
"143044017.jpg","145608163.jpg","11.00","250.00","2","4"
"167191748.jpg","161874562.jpg","180.00","690.00","2","4"
"101183889.jpg","87244084.jpg","501.00","215.00","2","2"
"86349580.jpg","54241468.jpg","130.00","39.00","2,3","4"
"127730413.jpg","127253837.jpg","16.00","70.00","3","4"
"130195672.jpg","127253837.jpg","16.00","70.00","3","3"
"174108467.jpg","187398414.jpg","65.00","368.00","2,3","5"
"197467492.jpg","190339483.jpg","54.00","298.00","4","5"
"169107433.jpg","184334672.jpg","9.00","191.00","2,5","5"
"133588748.jpg","126773803.jpg","38.00","40.00","3","4"
"145281561.jpg","45685520.jpg","10.00","255.00","4","5"
"49937251.jpg","89514203.jpg","9.99","30.00","3","4"
"148171844.jpg","148151016.jpg","5.00","20.00","4","4"
"170405908.jpg","91616106.jpg","20.00","15.00","4","4"
"176458608.jpg","163099884.jpg","14.00","10.00","3,4","5"
"193082807.jpg","163099884.jpg","24.00","10.00","3","4"
"176843078.jpg","198616538.jpg","1700.00","395.00","4","5"
"158626474.jpg","159577969.jpg","25.00","45.00","3,4","5"
"182914962.jpg","173227059.jpg","17.00","200.00","2,3","4"
"177372696.jpg","173210477.jpg","12.00","23.00","4","5"
"180486591.jpg","194551171.jpg","125.00","900.00","4","4"
"99144484.jpg","100467997.jpg","16.00","11.00","3,4","4"
"99144484.jpg","101313763.jpg","16.00","20.00","4","5"
"165531708.jpg","192401744.jpg","93.00","305.00","4","4"
"160782027.jpg","164798653.jpg","114.00","225.00","4","5"
"157497573.jpg","160716770.jpg","30.00","195.00","3","4"
"95243339.jpg","98473628.jpg","46.00","47.00","3","4"
"189588750.jpg","188142169.jpg","255.00","180.00","6,3","4"
"99617603.jpg","99366800.jpg","976.00","165.00","3","4"
"174930864.jpg","173637556.jpg","454.00","680.00","4","5"
"149931364.jpg","170072312.jpg","18.00","38.00","2","4"
"54992447.jpg","4955823.jpg","31.00","100.00","3,4","4"
"149108460.jpg","180694582.jpg","10.00","20.00","4","5"
"189073195.jpg","187252814.jpg","235.00","565.00","3","3"
"188313890.jpg","187252814.jpg","17.00","565.00","4","5"
"168489710.jpg","168533965.jpg","16.00","20.00","3,4","5"
"166294546.jpg","164542233.jpg","65.00","200.00","2,3","4"
"109283875.jpg","109599646.jpg","135.00","180.00","2,3","4"
"194648382.jpg","194650972.jpg","687.00","597.00","4","5"
"198511529.jpg","171702136.jpg","36.00","635.00","4","5"
"164936399.jpg","165581754.jpg","82.00","35.00","2,3","3"
"159834328.jpg","127586261.jpg","8.50","34.00","3","4"
"197511906.jpg","157464218.jpg","16.00","339.00","2,3","4"
"158864589.jpg","138007595.jpg","16.00","367.00","4","5"
"131472042.jpg","134806226.jpg","9.93","185.00","2,3","4"
"198291883.jpg","189588593.jpg","2695.00","31.00","4","3"
"194793768.jpg","192399016.jpg","335.00","96.00","4","5"
"184106016.jpg","181716690.jpg","12.00","37.00","4","4"
"125947637.jpg","145948348.jpg","31.00","42.00","4","5"
"113100046.jpg","111579887.jpg","25.00","54.00","2","3"
"185297899.jpg","156365039.jpg","2990.00","2880.00","4","1"
"80197137.jpg","128969291.jpg","225.00","21.00","3,4","5"
"173693824.jpg","169858857.jpg","22.00","90.00","4","4"
"97818034.jpg","96877975.jpg","12.00","950.00","3,4","3"
"164531737.jpg","157851550.jpg","20.00","74.00","3,4","4"
"178046208.jpg","154038005.jpg","7.00","12.00","4","5"
"195877285.jpg","187705282.jpg","43.00","31.00","4","5"
"174528891.jpg","176615892.jpg","50.00","84.00","4","4"
"145299540.jpg","196599711.jpg","15.00","49.00","2","2"
"197271206.jpg","195372366.jpg","175.00","315.00","3","3"
"188496569.jpg","187829977.jpg","15.00","16.00","4","5"
"195592591.jpg","181030917.jpg","20.00","22.00","4","5"
"196640196.jpg","195185232.jpg","375.00","375.00","4","5"
"8990517.jpg","107189204.jpg","4.47","130.00","4","5"
"159444609.jpg","154718492.jpg","120.00","125.00","2","3"
"99498240.jpg","98827919.jpg","450.00","20.00","4","4"
"181165726.jpg","191900621.jpg","15.00","275.00","4","5"
"120642713.jpg","126260383.jpg","7.64","155.00","2,3","4"
"175541523.jpg","176417328.jpg","22.00","25.00","3","3"
"173408170.jpg","170909694.jpg","95.00","75.00","2,3","5"
"120259481.jpg","119704953.jpg","17.00","150.00","2","3"
"175305179.jpg","162715574.jpg","22.00","22.00","4","3"
"154179730.jpg","111501566.jpg","25.00","30.00","3","4"
"197433636.jpg","194085369.jpg","13.00","33.00","3,4","5"
"173809910.jpg","158230687.jpg","5.99","15.00","6,3,4","5"
"148682588.jpg","139945306.jpg","13.00","805.00","4","5"
"118831049.jpg","143323824.jpg","16.00","11.00","3","3"
"62191647.jpg","126175771.jpg","56.00","185.00","3","3"
"154181911.jpg","116484761.jpg","20.00","41.00","2","3"
"99233139.jpg","86684856.jpg","180.00","118.00","3","3"
"196870340.jpg","197018897.jpg","2145.00","575.00","3,4","3"
"178347128.jpg","197018897.jpg","9.91","575.00","2,3","4"
"147706873.jpg","145139399.jpg","6.84","24.00","3","4"
"147130359.jpg","166184713.jpg","9.81","98.00","4","4"
"178211821.jpg","183722958.jpg","300.00","35.00","4","5"
"165031882.jpg","166919353.jpg","20.00","405.00","4","5"
"194138058.jpg","191643267.jpg","1490.00","329.00","6,4","5"
"131899639.jpg","142454917.jpg","43.00","74.00","2,3","4"
"180643991.jpg","177479391.jpg","32.00","74.00","3","4"
"190376139.jpg","188380959.jpg","19.00","115.00","4","5"
"171066952.jpg","163586581.jpg","210.00","59.00","6,3","3"
"98835411.jpg","63835867.jpg","8.00","15.00","4","5"
"143236583.jpg","134650479.jpg","19.00","25.00","2,3,4","3"
"164831113.jpg","142507650.jpg","20.00","150.00","4","5"
"51740616.jpg","110570571.jpg","203.00","950.00","3,4","3"
"163166425.jpg","159449325.jpg","350.00","265.00","4","4"
"113103132.jpg","110644048.jpg","11.00","49.00","2","5"
"83808318.jpg","86059243.jpg","6.32","45.00","4","4"
"178561211.jpg","179219579.jpg","205.00","53.00","3","4"
"76021502.jpg","89907225.jpg","30.00","490.00","4","4"
"171224455.jpg","172724850.jpg","115.00","40.00","2,5","5"
"193196956.jpg","149628698.jpg","35.00","197.00","2,3","4"
"115892561.jpg","102525295.jpg","31.00","52.00","3","3"
"139666007.jpg","149157322.jpg","17.00","49.00","4","3"
"182185881.jpg","185644193.jpg","480.00","255.00","4","4"
"139515309.jpg","153404817.jpg","11.00","18.00","3,4","4"
"159934127.jpg","146625433.jpg","270.00","140.00","3","4"
"150564123.jpg","15723124.jpg","16.00","17.00","2,3","5"
"134182912.jpg","133971980.jpg","7.00","31.00","3,4","4"
"186809419.jpg","187006809.jpg","38.00","74.00","3,4","3"
"93433762.jpg","91815637.jpg","75.00","35.00","3","3"
"106731131.jpg","106792653.jpg","220.00","9.95","4","5"
"121538241.jpg","143944630.jpg","23.00","52.00","3","4"
"157414377.jpg","127683227.jpg","34.00","14.00","4","5"
"88709438.jpg","95861318.jpg","175.00","27.00","2","3"
"97059142.jpg","95861318.jpg","12.00","27.00","3,4","4"
"98758169.jpg","87173718.jpg","19.00","19.00","4","5"
"111850615.jpg","111578453.jpg","15.00","39.00","3,4","4"
"170548632.jpg","172329823.jpg","38.00","345.00","3,4","3"
"182415696.jpg","180341769.jpg","14.00","26.00","2,3","4"
"166574337.jpg","163257561.jpg","275.00","10.00","3","1"
"161489408.jpg","176565372.jpg","78.00","205.00","2","4"
"138890859.jpg","143634795.jpg","9.93","36.00","3,4","5"
"141619856.jpg","132105877.jpg","12.00","295.00","3","4"
"180943349.jpg","183944350.jpg","9.99","22.00","3,4","4"
"193586580.jpg","413558.jpg","21.00","105.00","4","5"
"154513479.jpg","154440331.jpg","170.00","230.00","3,4","4"
"104904179.jpg","146363741.jpg","145.00","400.00","2","3"
"180446561.jpg","163437889.jpg","16.00","129.00","4","5"
"166838501.jpg","163539850.jpg","329.00","295.00","3","2"
"174136477.jpg","119666816.jpg","6.89","34.00","3,4","3"
"178247313.jpg","187980360.jpg","594.00","167.00","3,4","4"
"113426428.jpg","107633026.jpg","25.00","85.00","2,3","4"
"177403164.jpg","177407529.jpg","200.00","330.00","4","4"
"150144424.jpg","158581231.jpg","13.00","63.00","4","5"
"183786563.jpg","181451601.jpg","50.00","240.00","3","4"
"129852802.jpg","158080066.jpg","100.00","265.00","4","5"
"145976832.jpg","197355743.jpg","4.55","25.00","3","4"
"137567098.jpg","134599721.jpg","78.00","209.00","2,3","5"
"175144317.jpg","174488534.jpg","440.00","50.00","4","5"
"165753819.jpg","166184798.jpg","3.72","98.00","3","4"
"145425839.jpg","153404817.jpg","145.00","18.00","4","5"
"194823513.jpg","194592212.jpg","950.00","210.00","4","2"
"144184698.jpg","145611401.jpg","7.00","14.00","4","5"
"163788832.jpg","161520890.jpg","1675.00","480.00","1,6","5"
"138145757.jpg","143241439.jpg","34.00","20.00","4","4"
"100071114.jpg","97527140.jpg","2.95","29.00","4","4"
"138188087.jpg","137959462.jpg","14.00","16.00","4","5"
"127977307.jpg","137943293.jpg","25.00","14.00","4","5"
"193658588.jpg","105161126.jpg","15.00","30.00","3","3"
"178281871.jpg","173624781.jpg","150.00","25.00","4","5"
"113366762.jpg","110626544.jpg","38.00","17.00","2,3","4"
"113366762.jpg","126435786.jpg","38.00","200.00","4","5"
"105087406.jpg","110626544.jpg","95.00","17.00","2","3"
"105087406.jpg","126435786.jpg","95.00","200.00","4","4"
"161560116.jpg","158574736.jpg","20.00","20.00","3","3"
"154837907.jpg","149378956.jpg","82.00","37.00","3","3"
"113103141.jpg","112376564.jpg","4.25","62.00","3","4"
"82812238.jpg","159356000.jpg","47.00","145.00","2","3"
"167456261.jpg","23187265.jpg","14.00","225.00","4","4"
"136158344.jpg","139100380.jpg","505.00","5.99","1,6","5"
"82059238.jpg","52788166.jpg","89.00","38.00","3,4","5"
"195600921.jpg","195585337.jpg","26.00","26.00","4","5"
"169463633.jpg","118448052.jpg","2.99","25.00","4","4"
"125029490.jpg","140706426.jpg","17.00","29.00","3","4"
"136011468.jpg","140706426.jpg","8.32","29.00","4","4"
"147930031.jpg","105769162.jpg","11.00","380.00","2","4"
"147930031.jpg","128925739.jpg","11.00","59.00","2","4"
"130058790.jpg","128179855.jpg","14.00","260.00","3,4","5"
"127293021.jpg","148898463.jpg","19.00","7.45","4","5"
"156065835.jpg","148646223.jpg","14.00","28.00","2,3","3"
"178656913.jpg","184426545.jpg","195.00","30.00","2","5"
"195207502.jpg","172528503.jpg","81.00","35.00","3","3"
"108866508.jpg","105740540.jpg","9.00","35.00","3,4","4"
"197602779.jpg","200036157.jpg","1460.00","17.00","4","5"
"182234734.jpg","197450913.jpg","1390.00","1740.00","4","4"
"158685030.jpg","175948423.jpg","27.00","13.00","4","4"
"148292971.jpg","128337961.jpg","55.00","62.00","3","3"
"106124110.jpg","110193079.jpg","48.00","25.00","2","3"
"140855921.jpg","138911919.jpg","42.00","19.00","3","3"
"140978258.jpg","138911919.jpg","12.00","19.00","4","5"
"178369855.jpg","186701954.jpg","665.00","120.00","4","5"
"176456587.jpg","175414360.jpg","15.00","90.00","4","5"
"195369835.jpg","191984465.jpg","37.00","225.00","4","5"
"100693644.jpg","158380260.jpg","8.67","52.00","3,4","3"
"197467492.jpg","195029145.jpg","54.00","30.00","4","5"
"198382587.jpg","169605383.jpg","14.00","79.00","2","3"
"129966080.jpg","129066022.jpg","340.00","360.00","4","5"
"104757671.jpg","103399535.jpg","73.00","25.00","2,3,4","3"
"98279797.jpg","102752890.jpg","370.00","25.00","4","5"
"111457691.jpg","104235886.jpg","14.00","45.00","2,5","5"
"112074100.jpg","113362943.jpg","55.00","25.00","4","5"
"173555368.jpg","175688979.jpg","50.00","30.00","3","3"
"166924253.jpg","161065071.jpg","250.00","380.00","4","4"
"145255483.jpg","131796550.jpg","16.00","17.00","3","3"
"180580404.jpg","131144202.jpg","9.00","24.00","3","4"
"47095069.jpg","113974794.jpg","84.00","88.00","2","4"
"127423795.jpg","123955233.jpg","25.00","42.00","4","5"
"85391944.jpg","82773602.jpg","9.00","99.00","2,3,4","4"
"174530633.jpg","178810032.jpg","12.00","37.00","4","4"
"197168831.jpg","66944616.jpg","890.00","275.00","3","3"
"174702862.jpg","194510316.jpg","460.00","1410.00","4","5"
"136861565.jpg","134892872.jpg","11.00","22.00","4","5"
"130014641.jpg","136295721.jpg","15.00","110.00","3","3"
"130324475.jpg","114418598.jpg","8.69","597.00","4","3"
"168987915.jpg","118295431.jpg","14.00","86.00","3","3"
"166404408.jpg","150811998.jpg","155.00","40.00","4","4"
"200173209.jpg","200172595.jpg","9.80","11.00","4","3"
"149857125.jpg","143686831.jpg","20.00","27.00","4","4"
"134258759.jpg","132746839.jpg","16.00","890.00","4","4"
"169635812.jpg","174601104.jpg","100.00","139.00","2,3","3"
"135183999.jpg","136472993.jpg","215.00","18.00","2","3"
"106250978.jpg","105859343.jpg","21.00","12.00","4","5"
"162026511.jpg","170420497.jpg","19.00","43.00","6,3,4","4"
"127284752.jpg","153468195.jpg","9.93","50.00","2","4"
"139828549.jpg","146280371.jpg","12.00","93.00","4","5"
"106237861.jpg","119260481.jpg","565.00","165.00","4","4"
"125651391.jpg","126394357.jpg","175.00","275.00","3,4","4"
"194438233.jpg","192791025.jpg","398.00","395.00","3","1"
"101522817.jpg","101721468.jpg","150.00","12.00","2","3"
"131666119.jpg","124756131.jpg","16.00","29.00","4","5"
"162513105.jpg","159577956.jpg","19.00","35.00","3","3"
"91507291.jpg","108189390.jpg","35.00","190.00","3","3"
"91507291.jpg","101034623.jpg","35.00","20.00","3,4","4"
"79210148.jpg","108189390.jpg","310.00","190.00","3","3"
"79210148.jpg","101034623.jpg","310.00","20.00","2,3","5"
"101825629.jpg","101751550.jpg","8.39","14.00","3,4","5"
"187338469.jpg","178800555.jpg","79.00","250.00","2,3","4"
"162810840.jpg","172528770.jpg","12.00","14.00","4","5"
"176676577.jpg","172544698.jpg","165.00","19.00","3,4","4"
"139602210.jpg","173726259.jpg","13.00","17.00","2,3","5"
"178870745.jpg","189534586.jpg","11.00","30.00","4","5"
"139447278.jpg","132025242.jpg","58.00","133.00","4","5"
"156895528.jpg","173665416.jpg","59.00","30.00","4","5"
"85863226.jpg","88032716.jpg","110.00","385.00","4","5"
"195066068.jpg","194297053.jpg","507.00","475.00","4","5"
"155710754.jpg","169875558.jpg","290.00","276.00","3","4"
"154523322.jpg","150967968.jpg","15.00","74.00","4","5"
"77032049.jpg","86059243.jpg","15.00","45.00","3","4"
"156591722.jpg","165319915.jpg","363.00","980.00","3,4","3"
"159432881.jpg","127379086.jpg","45.00","280.00","2","3"
"143135813.jpg","135329923.jpg","480.00","81.00","4","5"
"106389625.jpg","106539950.jpg","14.00","57.00","2,3","4"
"177443670.jpg","168908806.jpg","29.00","100.00","4","5"
"170139432.jpg","148335695.jpg","9.90","237.00","3","4"
"198218383.jpg","187980366.jpg","165.00","794.00","4","5"
"196049280.jpg","197595875.jpg","160.00","786.00","3","3"
"135202960.jpg","130862182.jpg","21.00","31.00","2,3","4"
"167678592.jpg","193709308.jpg","6.00","56.00","4","4"
"176452729.jpg","167706730.jpg","18.00","20.00","2","4"
"165657011.jpg","143686961.jpg","189.00","27.00","4","5"
"177063510.jpg","176290787.jpg","219.00","41.00","4","5"
"144745677.jpg","126767993.jpg","60.00","270.00","3,4","4"
"160776862.jpg","170444864.jpg","12.00","24.00","3","4"
"103629474.jpg","109557086.jpg","12.00","19.00","3,4","4"
"198218383.jpg","195185232.jpg","165.00","375.00","4","5"
"84959671.jpg","102470671.jpg","140.00","620.00","1,6","5"
"145339212.jpg","135463668.jpg","6.20","85.00","3,4","5"
"159275285.jpg","155666877.jpg","60.00","1425.00","4","5"
"183969862.jpg","188977857.jpg","175.00","248.00","3","4"
"196721947.jpg","192660219.jpg","5.99","35.00","2,3","5"
"165575096.jpg","179821440.jpg","675.00","1135.00","4","5"
"196315618.jpg","196054590.jpg","54.00","60.00","2","3"
"99233030.jpg","104609315.jpg","100.00","155.00","3,4","4"
"150831797.jpg","163054744.jpg","12.00","70.00","3,4","3"
"167737426.jpg","133848655.jpg","55.00","470.00","4","5"
"163710022.jpg","166150637.jpg","110.00","56.00","2","4"
"132075800.jpg","136063007.jpg","17.00","31.00","4","5"
"141973380.jpg","140395723.jpg","36.00","52.00","3","4"
"167009055.jpg","179104989.jpg","9.00","11.00","2,5","4"
"118164053.jpg","104048438.jpg","62.00","4.96","2","4"
"190436536.jpg","192667638.jpg","61.00","67.00","4","5"
"167678592.jpg","197276239.jpg","6.00","20.00","4","4"
"133755352.jpg","134224625.jpg","125.00","278.00","4","5"
"133630483.jpg","64297742.jpg","21.00","30.00","3","4"
"143638754.jpg","166273830.jpg","19.00","51.00","3,4","5"
"145330631.jpg","146388593.jpg","39.00","80.00","3","4"
"162494374.jpg","155688433.jpg","6.19","20.00","2","5"
"186786227.jpg","186473586.jpg","26.00","27.00","4","4"
"90877255.jpg","84740647.jpg","18.00","70.00","2,3","5"
"164292640.jpg","164436974.jpg","120.00","160.00","4","5"
"192581349.jpg","83274378.jpg","455.00","222.00","4","4"
"199656585.jpg","198935055.jpg","22.00","28.00","4","3"
"162876844.jpg","182382122.jpg","1070.00","485.00","3","3"
"165034445.jpg","166986737.jpg","425.00","105.00","3,4","4"
"144791747.jpg","154039382.jpg","9.99","30.00","4","5"
"98723495.jpg","106665814.jpg","30.00","725.00","4","3"
"126314406.jpg","145698684.jpg","248.00","285.00","3","4"
"193978425.jpg","193976553.jpg","30.00","34.00","4","3"
"196190394.jpg","196909233.jpg","50.00","58.00","3","3"
"172539992.jpg","154218824.jpg","16.00","52.00","6,3","4"
"179274224.jpg","181386550.jpg","22.00","17.00","2,3,4","5"
"144384021.jpg","144257166.jpg","7.99","120.00","4","4"
"177739049.jpg","177987706.jpg","29.00","27.00","4","5"
"199308965.jpg","197279231.jpg","5.99","105.00","2,3","3"
"190234206.jpg","189684879.jpg","15.00","1815.00","4","5"
"144873023.jpg","133972037.jpg","95.00","25.00","2,3","4"
"91867763.jpg","93410652.jpg","558.00","250.00","2","3"
"180504799.jpg","166104230.jpg","7.99","400.00","4","4"
"177509942.jpg","182350206.jpg","16.00","544.00","4","4"
"132009756.jpg","135488574.jpg","110.00","30.00","4","5"
"142719153.jpg","160947852.jpg","6.90","68.00","4","5"
"193402420.jpg","194775554.jpg","22.00","895.00","4","3"
"106731131.jpg","104552973.jpg","220.00","12.00","4","5"
"149901134.jpg","161520890.jpg","11.00","480.00","2,3","5"
"145545629.jpg","145948713.jpg","1055.00","42.00","4","5"
"197989737.jpg","184605633.jpg","205.00","295.00","2","5"
"179804293.jpg","190846881.jpg","29.00","1170.00","3,4","3"
"189407156.jpg","190846881.jpg","300.00","1170.00","3,4","4"
"190124015.jpg","190846881.jpg","14.00","1170.00","3,4","4"
"152297335.jpg","177343673.jpg","8.19","119.00","2,3","3"
"130669174.jpg","132816748.jpg","7.45","12.00","4","4"
"88556021.jpg","60881550.jpg","7.99","15.00","4","5"
"177887682.jpg","183656422.jpg","17.00","21.00","3","5"
"200592654.jpg","200747566.jpg","22.00","28.00","4","5"
"95746629.jpg","94724526.jpg","120.00","15.00","4","2"
"192940371.jpg","200217479.jpg","19.00","1420.00","4","5"
"175227433.jpg","192584864.jpg","285.00","232.00","4","5"
"147324351.jpg","146388593.jpg","78.00","80.00","3","3"
"137471390.jpg","169945540.jpg","14.00","31.00","4","5"
"184736805.jpg","184736729.jpg","21.00","17.00","4","5"
"183936782.jpg","192304171.jpg","1390.00","160.00","3","4"
