o_id,item1_img_path,item2_img_path,occasion,item1_category,item2_category
34782,Amazon/images/41x0cG2jMTL.jpg,Amazon/images/416mD8xhviL.jpg,2,4,10
24389,Amazon/images/51%2B5n1%2BS1nL.jpg,Amazon/images/414vK-PXiuL.jpg,3,5,10
40137,Amazon/images/41GCcKmmYvL.jpg,Amazon/images/41Rfob0qijL.jpg,2,4,10
26467,Amazon/images/51AVRfEsbSL.jpg,Amazon/images/41Vm5Wbx4yL.jpg,3,5,10
26564,Amazon/images/51aUZiuwP6L.jpg,Amazon/images/41-wQWb5UuL.jpg,2,4,8
32429,Amazon/images/51yE2EEO4bL.jpg,Amazon/images/41H8y9VoDdL.jpg,2,11,10
34226,Amazon/images/41T8PyDMqbL.jpg,Amazon/images/41fEM6NlbmL.jpg,2,4,10
34021,Amazon/images/5131Wz8yUgL.jpg,Amazon/images/41edUpaPIDL.jpg,1,5,10
34970,Amazon/images/317eZEIDTkL.jpg,Amazon/images/41fEM6NlbmL.jpg,2,3,10
33468,Amazon/images/41TN8vsO%2BkL.jpg,Amazon/images/410m2e4YTLL.jpg,1,5,10
36036,Amazon/images/41EWkrOK-XL.jpg,Amazon/images/41qkVyC-qEL.jpg,6,5,10
37088,Amazon/images/51xpSEeGD4L.jpg,Amazon/images/41JLqXo92XL.jpg,2,4,10
28566,Amazon/images/41fMndG3edL.jpg,Amazon/images/41YdncyDatL.jpg,6,5,10
27348,Amazon/images/41gRbQMKJBL.jpg,Amazon/images/41E7EhoW9uL.jpg,6,5,10
42004,Amazon/images/51Giv3JRGXL.jpg,Amazon/images/31h0UhbEDsL.jpg,"6,3",5,10
39066,Amazon/images/51E8lQFlKFL.jpg,Amazon/images/41LTqT%2BtPHL.jpg,2,4,10
29563,Amazon/images/41w%2BZcy-VtL.jpg,Amazon/images/41YSHdiROIL.jpg,3,5,10
31955,Amazon/images/41pKEClvSyL.jpg,Amazon/images/41P8LFbvwrL.jpg,2,4,10
32350,Amazon/images/41BMnXxIDPL.jpg,Amazon/images/41MAkhEnSlL.jpg,2,4,10
20562,Amazon/images/41nifhigKyL.jpg,Amazon/images/41buzrITqKL.jpg,2,4,8
34718,Amazon/images/41MqO20kd3L.jpg,Amazon/images/41H8y9VoDdL.jpg,2,11,10
36323,Amazon/images/41Pv3j5k3cL.jpg,Amazon/images/41qkVyC-qEL.jpg,2,4,10
28445,Amazon/images/51u2LqsEqwL.jpg,Amazon/images/41EF8EMZgML.jpg,6,5,10
31390,Amazon/images/519jX5aEbcL.jpg,Amazon/images/41fEM6NlbmL.jpg,2,3,10
39187,Amazon/images/41x4-qtdR7L.jpg,Amazon/images/41LwbwGME6L.jpg,2,4,10
35706,Amazon/images/41XKwXaiGBL.jpg,Amazon/images/41Gq3tnkJpL.jpg,6,5,10
28734,Amazon/images/61eveGXYofL.jpg,Amazon/images/414vK-PXiuL.jpg,3,5,10
37886,Amazon/images/41Pw%2Bvf8gPL.jpg,Amazon/images/41qkVyC-qEL.jpg,6,5,10
32637,Amazon/images/41JFKTyh9OL.jpg,Amazon/images/41H8y9VoDdL.jpg,2,4,10
39849,Amazon/images/51-bh3w890L.jpg,Amazon/images/31Njvo%2B7ZrL.jpg,2,11,10
33944,Amazon/images/41fFKb9wecL.jpg,Amazon/images/41c7JBORXnL.jpg,6,5,10
27827,Amazon/images/51AXzhXZMNL.jpg,Amazon/images/41sn8E0T5QL.jpg,"6,3",5,10
26326,Amazon/images/41GekSeO-%2BL.jpg,Amazon/images/41PKgzpBBBL.jpg,2,3,10
28077,Amazon/images/51QGCXJ9gwL.jpg,Amazon/images/41qiQqqLDUL.jpg,2,11,10
29632,Amazon/images/51oy8DwbYOL.jpg,Amazon/images/41AN-y8OE2L.jpg,"2,3",5,10
35171,Amazon/images/419cnAlA%2BWL.jpg,Amazon/images/41Isz0EpciL.jpg,1,5,10
27663,Amazon/images/51Kl%2BxhrehL.jpg,Amazon/images/41QUqtDNIkL.jpg,6,5,10
25430,Amazon/images/51-BJvl4HlL.jpg,Amazon/images/31Ll0TNLC6L.jpg,2,3,10
41248,Amazon/images/41VfkD7W1YL.jpg,Amazon/images/410mLyzHkFL.jpg,1,5,10
37511,Amazon/images/413Xbj4EdfL.jpg,Amazon/images/41%2B%2BpJyhuCL.jpg,6,5,10
40461,Amazon/images/41MCd2JkLfL.jpg,Amazon/images/41Ruhs5fgAL.jpg,2,4,10
37387,Amazon/images/41Lt3tck92L.jpg,Amazon/images/410mLyzHkFL.jpg,2,4,10
40664,Amazon/images/41OUmPpg7oL.jpg,Amazon/images/41Rfob0qijL.jpg,6,5,10
37571,Amazon/images/419V2gRVmCL.jpg,Amazon/images/31X92zCp4AL.jpg,2,4,10
29574,Amazon/images/41cWlGIIFjL.jpg,Amazon/images/41Vm5Wbx4yL.jpg,3,5,10
34433,Amazon/images/41WID3FYm2L.jpg,Amazon/images/41P8LFbvwrL.jpg,2,3,10
42659,Amazon/images/41uv-H7iUgL.jpg,Amazon/images/410m2e4YTLL.jpg,2,4,10
36275,Amazon/images/412YAZ9jJPL.jpg,Amazon/images/31ka0r7juWL.jpg,2,4,10
40739,Amazon/images/41xn6GbcVkL.jpg,Amazon/images/31Ry8eNBUaL.jpg,2,11,10
42166,Amazon/images/4106u-zm4QL.jpg,Amazon/images/41JLqXo92XL.jpg,2,4,10
35219,Amazon/images/51DE18y8LSL.jpg,Amazon/images/41u%2BKmWzR9L.jpg,2,3,8
28501,Amazon/images/51QGCXJ9gwL.jpg,Amazon/images/41qiQqqLDUL.jpg,2,11,10
32503,Amazon/images/41aUQ-34d9L.jpg,Amazon/images/41tlxfCZ-mL.jpg,2,4,6
26660,Amazon/images/51-BJvl4HlL.jpg,Amazon/images/31gN%2BxtNdoL.jpg,"2,3",3,10
24060,Amazon/images/41bCnqPePTL.jpg,Amazon/images/41Ww5lQOsrL.jpg,6,5,10
39875,Amazon/images/41soxh4XjvL.jpg,Amazon/images/31Njvo%2B7ZrL.jpg,2,5,10
34581,Amazon/images/41krmmjHNnL.jpg,Amazon/images/416mD8xhviL.jpg,6,5,10
35368,Amazon/images/41lNiTraCSL.jpg,Amazon/images/410m2e4YTLL.jpg,2,4,10
33954,Amazon/images/51As6I%2BcTuL.jpg,Amazon/images/41c7JBORXnL.jpg,2,11,10
42828,Amazon/images/516STlWMkAL.jpg,Amazon/images/41RDkv-AJcL.jpg,3,5,10
34453,Amazon/images/51TfXuNH%2B8L.jpg,Amazon/images/416mD8xhviL.jpg,2,11,10
42650,Amazon/images/4106u-zm4QL.jpg,Amazon/images/41JLqXo92XL.jpg,2,4,10
29561,Amazon/images/41%2Bg93gJyFL.jpg,Amazon/images/41YdncyDatL.jpg,6,5,10
29321,Amazon/images/41R3mtV5fFL.jpg,Amazon/images/41EZG-uOGfL.jpg,2,4,10
37647,Amazon/images/41JameGNElL.jpg,Amazon/images/41%2B%2BpJyhuCL.jpg,2,4,10
25246,Amazon/images/41uqaG9YUoL.jpg,Amazon/images/41SPRHiarSL.jpg,6,5,10
40947,Amazon/images/51ucA1I9nKL.jpg,Amazon/images/410mLyzHkFL.jpg,6,5,10
35434,Amazon/images/41F4FRiozaL.jpg,Amazon/images/41Gq3tnkJpL.jpg,6,5,10
42621,Amazon/images/41Pfe2jqdnL.jpg,Amazon/images/41Z4XVHbWPL.jpg,6,5,10
25095,Amazon/images/513sOdimduL.jpg,Amazon/images/41pBNiokb-L.jpg,2,4,10
28384,Amazon/images/410D-BTM1gL.jpg,Amazon/images/41SlSsQcv2L.jpg,2,11,1
33474,Amazon/images/41POIgTAFOL.jpg,Amazon/images/41eegePLgHL.jpg,2,11,10
37451,Amazon/images/41p9Olu9OAL.jpg,Amazon/images/41B8yFjvJdL.jpg,6,5,10
36176,Amazon/images/412YAZ9jJPL.jpg,Amazon/images/31ka0r7juWL.jpg,2,4,10
27904,Amazon/images/51GzF4cPzHL.jpg,Amazon/images/41NzHlC46kL.jpg,3,5,10
33484,Amazon/images/41lNiTraCSL.jpg,Amazon/images/31ka0r7juWL.jpg,2,4,10
35266,Amazon/images/41MY7TSnscL.jpg,Amazon/images/410m2e4YTLL.jpg,"6,3",5,10
24534,Amazon/images/51SiwElrR0L.jpg,Amazon/images/41FQKH53N%2BL.jpg,"6,3",5,10
28671,Amazon/images/41XEPyZOphL.jpg,Amazon/images/41E63AFImSL.jpg,"2,3",5,8
25356,Amazon/images/51N9bKBudwL.jpg,Amazon/images/41j5wjiQuQL.jpg,3,5,10
26209,Amazon/images/41gCsuywJaL.jpg,Amazon/images/41pBNiokb-L.jpg,3,5,10
39315,Amazon/images/41-NmsSnY8L.jpg,Amazon/images/31YWPyylsxL.jpg,3,5,10
28166,Amazon/images/51etFnoWDKL.jpg,Amazon/images/41AjHrVLTtL.jpg,6,5,10
37128,Amazon/images/51iuA6MLbsL.jpg,Amazon/images/41B8yFjvJdL.jpg,2,4,10
37663,Amazon/images/41bmHRUbZuL.jpg,Amazon/images/41qkVyC-qEL.jpg,6,5,10
36353,Amazon/images/41Zmrwqy22L.jpg,Amazon/images/41qkVyC-qEL.jpg,2,4,10
39645,Amazon/images/41MOfObzduL.jpg,Amazon/images/517ZFeByf5L.jpg,2,11,10
42189,Amazon/images/41o9lngh5GL.jpg,Amazon/images/41%2BVxtfS66L.jpg,3,5,10
37005,Amazon/images/41x4-qtdR7L.jpg,Amazon/images/412Eur00OrL.jpg,2,4,10
35491,Amazon/images/41m%2BVxxApOL.jpg,Amazon/images/412lbWGrFYL.jpg,1,5,10
30422,Amazon/images/416XOQ6MLYL.jpg,Amazon/images/416mD8xhviL.jpg,2,4,10
40230,Amazon/images/41Zmrwqy22L.jpg,Amazon/images/41YnNR5WVkL.jpg,2,4,10
40729,Amazon/images/61JtOwy90dL.jpg,Amazon/images/41Rfob0qijL.jpg,6,5,10
33472,Amazon/images/418NsZsSWuL.jpg,Amazon/images/41B8yFjvJdL.jpg,3,5,10
24390,Amazon/images/41XEPyZOphL.jpg,Amazon/images/414vK-PXiuL.jpg,3,5,10
41790,Amazon/images/41qcCVFlECL.jpg,Amazon/images/41YnNR5WVkL.jpg,2,11,10
36755,Amazon/images/41SD2SF55CL.jpg,Amazon/images/410m2e4YTLL.jpg,"6,3",5,10
24161,Amazon/images/41wtGe2OzjL.jpg,Amazon/images/41FQKH53N%2BL.jpg,1,5,10
36984,Amazon/images/41M9EdCF6oL.jpg,Amazon/images/417ZNbmNnGL.jpg,"6,3",5,10
25109,Amazon/images/51zNsu6xWAL.jpg,Amazon/images/41pBNiokb-L.jpg,2,3,10
28713,Amazon/images/51Kl%2BxhrehL.jpg,Amazon/images/41%2BQyeeT9LL.jpg,2,5,10
24589,Amazon/images/41Kw6RP0DXL.jpg,Amazon/images/41yqbdgEIeL.jpg,2,4,10
33948,Amazon/images/41MY7TSnscL.jpg,Amazon/images/41WBw8cSniL.jpg,3,5,10
33872,Amazon/images/41r5sIdLGzL.jpg,Amazon/images/517ZFeByf5L.jpg,2,4,10
29880,Amazon/images/51dLCjnvxeL.jpg,Amazon/images/41YSHdiROIL.jpg,2,4,10
41943,Amazon/images/41Qzu5%2B82rL.jpg,Amazon/images/41JdX56RwYL.jpg,2,5,10
30922,Amazon/images/41-295en0IL.jpg,Amazon/images/41VUr5J-bQL.jpg,6,5,10
31862,Amazon/images/41HyfejhFsL.jpg,Amazon/images/418Xl21lrXL.jpg,2,4,8
36906,Amazon/images/417IKQM5SNL.jpg,Amazon/images/518cEfz0EeL.jpg,2,4,10
30671,Amazon/images/418NsZsSWuL.jpg,Amazon/images/410mLyzHkFL.jpg,3,5,10
34910,Amazon/images/41kdRfabfVL.jpg,Amazon/images/518cEfz0EeL.jpg,2,4,10
41566,Amazon/images/41Hxg99yCyL.jpg,Amazon/images/410mLyzHkFL.jpg,6,5,10
24634,Amazon/images/41JneIM-cYL.jpg,Amazon/images/41QDfkfHEkL.jpg,2,4,10
37706,Amazon/images/41OCD-081pL.jpg,Amazon/images/41B8yFjvJdL.jpg,2,4,10
27527,Amazon/images/51u2LqsEqwL.jpg,Amazon/images/31Ll0TNLC6L.jpg,3,5,10
36476,Amazon/images/41Pw%2Bvf8gPL.jpg,Amazon/images/410m2e4YTLL.jpg,3,5,10
39628,Amazon/images/41LM-flWpeL.jpg,Amazon/images/517ZFeByf5L.jpg,2,4,10
41975,Amazon/images/41Mxji%2BuWmL.jpg,Amazon/images/41qkVyC-qEL.jpg,2,4,10
42807,Amazon/images/41ZX5a87M%2BL.jpg,Amazon/images/41UNCeJq7JL.jpg,2,4,10
28612,Amazon/images/51etFnoWDKL.jpg,Amazon/images/41YdncyDatL.jpg,6,5,10
36741,Amazon/images/415uU45GntL.jpg,Amazon/images/41wIbO8Bq7L.jpg,2,4,10
35166,Amazon/images/41Mm0x235kL.jpg,Amazon/images/517ZFeByf5L.jpg,2,11,10
41328,Amazon/images/41qGEff%2BDfL.jpg,Amazon/images/41Isz0EpciL.jpg,1,5,10
36624,Amazon/images/519DfVaPwWL.jpg,Amazon/images/41qkVyC-qEL.jpg,"6,3",5,10
33887,Amazon/images/41hXmJSHQwL.jpg,Amazon/images/410m2e4YTLL.jpg,2,3,10
40012,Amazon/images/41Zmrwqy22L.jpg,Amazon/images/41YnNR5WVkL.jpg,2,4,10
37999,Amazon/images/41S4BfBdyVL.jpg,Amazon/images/41%2B%2BpJyhuCL.jpg,6,5,10
32078,Amazon/images/41j3WlxubaL.jpg,Amazon/images/31YWPyylsxL.jpg,2,11,10
24797,Amazon/images/51YPU4yiHfL.jpg,Amazon/images/41czTuLOQvL.jpg,2,3,10
29043,Amazon/images/51-BJvl4HlL.jpg,Amazon/images/419gCnFEHvL.jpg,2,3,10
28155,Amazon/images/41jqcBKF6YL.jpg,Amazon/images/41EF8EMZgML.jpg,3,5,10
27555,Amazon/images/51SiwElrR0L.jpg,Amazon/images/41E7EhoW9uL.jpg,3,5,10
29470,Amazon/images/513sOdimduL.jpg,Amazon/images/41yU8P5S7xL.jpg,2,4,8
33417,Amazon/images/41L3GZgwRSL.jpg,Amazon/images/31ka0r7juWL.jpg,2,11,10
42061,Amazon/images/41lHnj8dP-L.jpg,Amazon/images/41JLqXo92XL.jpg,3,5,10
37084,Amazon/images/319RNBzFr%2BL.jpg,Amazon/images/41qkVyC-qEL.jpg,2,4,10
26193,Amazon/images/411cYsmIyNL.jpg,Amazon/images/41AN-y8OE2L.jpg,2,3,10
28540,Amazon/images/51zNsu6xWAL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,2,3,10
40579,Amazon/images/41nWlYtiMsL.jpg,Amazon/images/41JLqXo92XL.jpg,"2,3",5,10
30164,Amazon/images/415AMvnPXOL.jpg,Amazon/images/41EvLd1M9oL.jpg,3,5,10
30469,Amazon/images/41UXfClhMOL.jpg,Amazon/images/41%2BVxtfS66L.jpg,2,11,10
35406,Amazon/images/414oOY02paL.jpg,Amazon/images/41tlxfCZ-mL.jpg,2,4,6
41842,Amazon/images/419niQPGJzL.jpg,Amazon/images/410mLyzHkFL.jpg,2,11,10
39894,Amazon/images/41M9EdCF6oL.jpg,Amazon/images/31YWPyylsxL.jpg,1,5,10
37227,Amazon/images/41SD2SF55CL.jpg,Amazon/images/41P8LFbvwrL.jpg,"2,3",5,10
26990,Amazon/images/41QdKUS39gL.jpg,Amazon/images/41Vm5Wbx4yL.jpg,2,4,10
29373,Amazon/images/41kYIOZw68L.jpg,Amazon/images/414Prd71XlL.jpg,2,3,8
33454,Amazon/images/518s3bv9OAL.jpg,Amazon/images/41VUr5J-bQL.jpg,3,5,10
33432,Amazon/images/41sKD-gJ1UL.jpg,Amazon/images/41Gq3tnkJpL.jpg,2,4,10
42599,Amazon/images/51u1-CyCzQL.jpg,Amazon/images/41lCEtKaUXL.jpg,3,5,10
25160,Amazon/images/41y5ggTRlSL.jpg,Amazon/images/41n39srVFAL.jpg,2,4,10
28639,Amazon/images/41AF6f75AxL.jpg,Amazon/images/41YdncyDatL.jpg,6,5,10
28165,Amazon/images/410D-BTM1gL.jpg,Amazon/images/41SlSsQcv2L.jpg,2,11,1
39103,Amazon/images/41KhbcTMRBL.jpg,Amazon/images/41Ruhs5fgAL.jpg,6,5,10
33932,Amazon/images/41LVvj7dItL.jpg,Amazon/images/411tw4xkDbL.jpg,"2,3",5,10
33397,Amazon/images/41rI0A5Si7L.jpg,Amazon/images/410m2e4YTLL.jpg,2,4,10
40951,Amazon/images/411xJdH-DFL.jpg,Amazon/images/31Ry8eNBUaL.jpg,3,5,10
34625,Amazon/images/416lJCJUnvL.jpg,Amazon/images/41edUpaPIDL.jpg,2,4,10
42491,Amazon/images/41Rk5U3sXmL.jpg,Amazon/images/41LwbwGME6L.jpg,2,5,10
31367,Amazon/images/410EE1aCLoL.jpg,Amazon/images/41B8yFjvJdL.jpg,2,11,10
26135,Amazon/images/51ObWqcI7eL.jpg,Amazon/images/411tFNX%2B51L.jpg,2,4,10
24339,Amazon/images/41ZsNP0vXHL.jpg,Amazon/images/31MqQDveXbL.jpg,2,4,10
26973,Amazon/images/419j6%2BcOJJL.jpg,Amazon/images/41c0BzUWxyL.jpg,6,5,10
26814,Amazon/images/51AVRfEsbSL.jpg,Amazon/images/41Vm5Wbx4yL.jpg,6,5,10
42254,Amazon/images/41Y-bFMYWkL.jpg,Amazon/images/41%2BVxtfS66L.jpg,2,4,10
36516,Amazon/images/41kXPYK1kzL.jpg,Amazon/images/41%2BVxtfS66L.jpg,2,4,10
28121,Amazon/images/41GekSeO-%2BL.jpg,Amazon/images/41%2BQyeeT9LL.jpg,2,3,10
25793,Amazon/images/51oy8DwbYOL.jpg,Amazon/images/31gN%2BxtNdoL.jpg,"6,3",5,10
30165,Amazon/images/4111QYmlOfL.jpg,Amazon/images/416mD8xhviL.jpg,6,5,10
31969,Amazon/images/41tkAU9VPrL.jpg,Amazon/images/41tksZqrX2L.jpg,2,3,8
26418,Amazon/images/51w9oRDrdsL.jpg,Amazon/images/41c0BzUWxyL.jpg,6,5,10
26909,Amazon/images/41vvnn302QL.jpg,Amazon/images/413YvtgV2FL.jpg,1,5,10
30660,Amazon/images/41fBP8ATFDL.jpg,Amazon/images/410mLyzHkFL.jpg,2,11,10
39340,Amazon/images/41gO1Ey0F1L.jpg,Amazon/images/518cEfz0EeL.jpg,2,3,10
40733,Amazon/images/41p9Olu9OAL.jpg,Amazon/images/410mLyzHkFL.jpg,6,5,10
29946,Amazon/images/51N9bKBudwL.jpg,Amazon/images/41c0BzUWxyL.jpg,6,5,10
36359,Amazon/images/41Zz7Zn8lBL.jpg,Amazon/images/41qkVyC-qEL.jpg,2,11,10
33655,Amazon/images/41kdRfabfVL.jpg,Amazon/images/41B8yFjvJdL.jpg,2,4,10
32895,Amazon/images/41PxI9Wop-L.jpg,Amazon/images/41H8y9VoDdL.jpg,2,4,10
32274,Amazon/images/41oMaoUIBXL.jpg,Amazon/images/41C78CXSD5L.jpg,6,5,10
39419,Amazon/images/41-Jmhst6cL.jpg,Amazon/images/517ZFeByf5L.jpg,2,11,10
25223,Amazon/images/41GekSeO-%2BL.jpg,Amazon/images/41maYFVBeeL.jpg,2,3,10
26859,Amazon/images/51sykDleEeL.jpg,Amazon/images/413YvtgV2FL.jpg,6,5,10
30430,Amazon/images/41GLps1MQ1L.jpg,Amazon/images/41YnNR5WVkL.jpg,2,4,10
40444,Amazon/images/41c60IfhRGL.jpg,Amazon/images/41Ruhs5fgAL.jpg,6,5,10
35055,Amazon/images/41yAj2TgN0L.jpg,Amazon/images/31ka0r7juWL.jpg,2,11,10
34213,Amazon/images/41uV0Xifp5L.jpg,Amazon/images/41P8LFbvwrL.jpg,2,11,10
42958,Amazon/images/41Ydm0qx6yL.jpg,Amazon/images/410m2e4YTLL.jpg,6,5,10
37351,Amazon/images/415BIWlap0L.jpg,Amazon/images/41fEM6NlbmL.jpg,3,5,10
35029,Amazon/images/41jCRClvFUL.jpg,Amazon/images/41IR5Rrb%2BJL.jpg,2,3,8
34010,Amazon/images/41J5Z%2BOYONL.jpg,Amazon/images/41UNCeJq7JL.jpg,"6,3",5,10
37910,Amazon/images/41-Jmhst6cL.jpg,Amazon/images/41aRibf1RVL.jpg,2,11,10
29919,Amazon/images/51HkuvZrBBL.jpg,Amazon/images/41nIHiljUfL.jpg,2,4,8
26100,Amazon/images/419j6%2BcOJJL.jpg,Amazon/images/41c0BzUWxyL.jpg,6,5,10
36437,Amazon/images/414p4ZnOEQL.jpg,Amazon/images/31ka0r7juWL.jpg,6,5,10
40967,Amazon/images/41M9EdCF6oL.jpg,Amazon/images/410mLyzHkFL.jpg,3,5,10
41164,Amazon/images/41KiHGcCaWL.jpg,Amazon/images/31ka0r7juWL.jpg,2,11,10
39679,Amazon/images/4177ezpDfZL.jpg,Amazon/images/41LwbwGME6L.jpg,2,4,10
41459,Amazon/images/51x7q56s-ZL.jpg,Amazon/images/41JLqXo92XL.jpg,2,4,10
25517,Amazon/images/41h%2BAnAFyAL.jpg,Amazon/images/41maYFVBeeL.jpg,2,3,10
41999,Amazon/images/41eu95z1H5L.jpg,Amazon/images/41YnNR5WVkL.jpg,2,4,10
34647,Amazon/images/41ugbcCZ89L.jpg,Amazon/images/41UNCeJq7JL.jpg,6,5,10
37589,Amazon/images/41yGMAnY0BL.jpg,Amazon/images/41P8LFbvwrL.jpg,2,3,10
39560,Amazon/images/41irGrNLwlL.jpg,Amazon/images/517ZFeByf5L.jpg,2,11,10
36419,Amazon/images/41qdGSXgXsL.jpg,Amazon/images/31ka0r7juWL.jpg,3,3,10
41130,Amazon/images/41my1n98XyL.jpg,Amazon/images/41JLqXo92XL.jpg,3,5,10
41045,Amazon/images/41Or43em0IL.jpg,Amazon/images/41qkVyC-qEL.jpg,2,11,10
37925,Amazon/images/41xE6VUM4DL.jpg,Amazon/images/41H8y9VoDdL.jpg,2,11,10
30901,Amazon/images/41oWegGzI%2BL.jpg,Amazon/images/41EvLd1M9oL.jpg,3,5,10
36283,Amazon/images/416lRLGiV9L.jpg,Amazon/images/417ZNbmNnGL.jpg,2,11,10
32938,Amazon/images/411pJYoZ3CL.jpg,Amazon/images/41MAkhEnSlL.jpg,2,4,10
30397,Amazon/images/41X6HFin7BL.jpg,Amazon/images/41VUr5J-bQL.jpg,2,4,10
32916,Amazon/images/41SZ0UAQ1NL.jpg,Amazon/images/31YWPyylsxL.jpg,2,4,10
34731,Amazon/images/41lvf19gGwL.jpg,Amazon/images/31YWPyylsxL.jpg,2,11,10
40423,Amazon/images/414a9WNA9KL.jpg,Amazon/images/518cEfz0EeL.jpg,2,4,10
27133,Amazon/images/51N9bKBudwL.jpg,Amazon/images/41n39srVFAL.jpg,3,5,10
33082,Amazon/images/4158jvLxRQL.jpg,Amazon/images/41VUr5J-bQL.jpg,2,11,10
24841,Amazon/images/410D-BTM1gL.jpg,Amazon/images/41QDfkfHEkL.jpg,2,11,10
30437,Amazon/images/510SoR15E0L.jpg,Amazon/images/41%2BVxtfS66L.jpg,2,11,10
25437,Amazon/images/41Pio%2B7IPkL.jpg,Amazon/images/414Prd71XlL.jpg,2,3,8
39980,Amazon/images/4120PmYyiGL.jpg,Amazon/images/41K%2BcTS8MxL.jpg,3,5,8
28951,Amazon/images/51dOB0TX8gL.jpg,Amazon/images/41%2BQyeeT9LL.jpg,2,4,10
27929,Amazon/images/41o2LIW01OL.jpg,Amazon/images/41NzHlC46kL.jpg,2,4,10
26184,Amazon/images/4101WzY8NAL.jpg,Amazon/images/41MedmiQ68L.jpg,3,5,10
29476,Amazon/images/41ZsNP0vXHL.jpg,Amazon/images/41yU8P5S7xL.jpg,2,4,8
35991,Amazon/images/41lRFMl7qdL.jpg,Amazon/images/41Isz0EpciL.jpg,2,11,10
35414,Amazon/images/41OoBlqdy4L.jpg,Amazon/images/410m2e4YTLL.jpg,2,11,10
36835,Amazon/images/51gV2mqUr1L.jpg,Amazon/images/41gySKgP%2BzL.jpg,"2,3",5,10
27147,Amazon/images/41AF6f75AxL.jpg,Amazon/images/41ThXzpAPOL.jpg,3,5,10
39208,Amazon/images/41WIEQm%2BIQL.jpg,Amazon/images/41B8yFjvJdL.jpg,2,4,10
24016,Amazon/images/51%2B5n1%2BS1nL.jpg,Amazon/images/414vK-PXiuL.jpg,"2,3",5,10
28930,Amazon/images/51N9bKBudwL.jpg,Amazon/images/41EF8EMZgML.jpg,"6,3",5,10
36831,Amazon/images/412YAZ9jJPL.jpg,Amazon/images/31ka0r7juWL.jpg,2,4,10
31357,Amazon/images/41q8Uqa1bHL.jpg,Amazon/images/41EvLd1M9oL.jpg,2,11,10
29271,Amazon/images/41a1yh55DvL.jpg,Amazon/images/41YSHdiROIL.jpg,6,5,10
35067,Amazon/images/41IOoczRRlL.jpg,Amazon/images/410mLyzHkFL.jpg,2,4,10
33613,Amazon/images/51o6o-EAdrL.jpg,Amazon/images/31YWPyylsxL.jpg,3,5,10
29328,Amazon/images/51GzF4cPzHL.jpg,Amazon/images/41c0BzUWxyL.jpg,6,5,10
42802,Amazon/images/411m647JalL.jpg,Amazon/images/41tksZqrX2L.jpg,2,4,8
33370,Amazon/images/51cKo6PFH7L.jpg,Amazon/images/410m2e4YTLL.jpg,3,5,10
42028,Amazon/images/41E0OViEQXL.jpg,Amazon/images/41eegePLgHL.jpg,2,11,10
32010,Amazon/images/41OoxAnPsoL.jpg,Amazon/images/41plND4am0L.jpg,6,5,10
32113,Amazon/images/41hK6%2BVDPML.jpg,Amazon/images/41AZ3nCwX2L.jpg,2,4,8
24487,Amazon/images/41cAsQdgzIL.jpg,Amazon/images/414vK-PXiuL.jpg,3,5,10
37755,Amazon/images/41SMXMvZUYL.jpg,Amazon/images/41P8LFbvwrL.jpg,2,4,10
31881,Amazon/images/41%2B2qv-h1nL.jpg,Amazon/images/41fEM6NlbmL.jpg,2,11,10
36170,Amazon/images/417IKQM5SNL.jpg,Amazon/images/518cEfz0EeL.jpg,2,4,10
27224,Amazon/images/51-BJvl4HlL.jpg,Amazon/images/41-wQWb5UuL.jpg,2,3,8
37551,Amazon/images/41E-kLHZOpL.jpg,Amazon/images/31X92zCp4AL.jpg,6,5,10
28677,Amazon/images/41%2Bg93gJyFL.jpg,Amazon/images/41YdncyDatL.jpg,3,5,10
30780,Amazon/images/41rI9bArlIL.jpg,Amazon/images/41UNCeJq7JL.jpg,2,11,10
41796,Amazon/images/51WsqX1pkRL.jpg,Amazon/images/418s61wlYKL.jpg,2,11,8
25086,Amazon/images/510C7k3wmGL.jpg,Amazon/images/41lgdSTtR0L.jpg,2,4,10
33847,Amazon/images/41tIn4YVGiL.jpg,Amazon/images/41yiI2O1lBL.jpg,2,11,10
41667,Amazon/images/51Qfn-FO12L.jpg,Amazon/images/41JLqXo92XL.jpg,2,11,10
24894,Amazon/images/41L6vLXoHnL.jpg,Amazon/images/41QDfkfHEkL.jpg,6,5,10
29140,Amazon/images/51lR02Vpn1L.jpg,Amazon/images/419gCnFEHvL.jpg,6,5,10
40652,Amazon/images/41TmRklDs4L.jpg,Amazon/images/518cEfz0EeL.jpg,2,4,10
39845,Amazon/images/41MXD4ABixL.jpg,Amazon/images/41LwbwGME6L.jpg,2,3,10
41275,Amazon/images/41LhoG0m0rL.jpg,Amazon/images/41EvLd1M9oL.jpg,2,3,10
35835,Amazon/images/41NXEudfZQL.jpg,Amazon/images/410m2e4YTLL.jpg,2,4,10
32219,Amazon/images/41rD1VO1qgL.jpg,Amazon/images/41MAkhEnSlL.jpg,3,5,10
25435,Amazon/images/51%2B5n1%2BS1nL.jpg,Amazon/images/41lgdSTtR0L.jpg,3,5,10
42021,Amazon/images/410u%2BBeTzVL.jpg,Amazon/images/41JLqXo92XL.jpg,3,5,10
35289,Amazon/images/41X0sYtp9BL.jpg,Amazon/images/31ka0r7juWL.jpg,2,4,10
